text,createTime,sentiment_score,sentiment_label
alah formalitas aja si telor itu😁,1765047916,-0.07817891,negative
"orang polos seperti pak wapres inilah yang dibutuhkan (dunia) biarpun di kata inilah itulah,bukan karena pintar atau (sok pintar) seperti🧟‍♂️🦮 ,karena dia tulus untuk rakyat",1765047878,0.124180496,positive
anak bocah.jadi wakil.president bisa baca xomik.sama.main.vs,1765047735,0.10604048,positive
"Spill dong min catatannya,Jangan jangan ditulis asam sulfat🤣🤣🤣",1765047373,-0.11500323,negative
baru kali ini wapres keliatan kerjanya masya alloh cuman pa gibran 😭,1765047229,0.12675798,positive
semangat mas wspres semoga selalu sehat,1765047207,0.12696588,positive
fufu fafa,1765047175,-0.124512196,negative
"diam diam diiaaamm pusing saya
yg satu jelekin ini yg satu puji ini sisanya pada manasin",1765052707,-0.0009584427,neutral
semoga mas Gibran slalu di beri kesehatan slalu...,1765046954,0.12707701,positive
"tukang kredit lagi catet2 panci, gayung , kenceng.. 😁😁😁",1765046902,-0.12469208,negative
"ya Allah... yg menghujat orang sebaik dan setulus Pak Gibran itu,sbnrnya punya penyakit apa yaa",1765046836,0.123723894,positive
Drpd bawa beras,1765046138,-0.0021211803,neutral
pp,1765045336,-0.034392595,neutral
"Mau bagaimanapun pasti bakal di prasangka buruk terus sama orang, kasihan sih",1765045192,0.12678194,positive
pppp,1765045141,-0.015425414,neutral
tidak banyak kata tapi bukti nyata ... Mas Wapres.... Joss Jiss,1765045123,0.124213964,positive
Keluhan rakyat aja dia dengerin apa lagi isterinya,1765044897,0.10935596,positive
sengaja biar di rekam,1765044870,-0.115101635,negative
pertanyaan setelah dicatat apakah dikasih solusi ? 🙂,1765044659,-0.030009419,neutral
tugas nyatet bkn tugas dia,1765044306,-0.1233865,negative
Jd notulensi😔,1765044272,-0.081477076,negative
"orang bener kerja di hujat, gak bner di hujat. emng mau mu gimn sihhh, heran nya",1765044250,0.12356755,positive
"semangat mas gibran, karna kebanyakan pejabat yang lain belum tentu",1765044243,0.1269623,positive
🥰🥰,1765044216,0.050620377,positive
"Semangat ya pak, disisi lain ada yang mengapresiasi usaha bapak kok, yang namanya jd pemimpin ada yg suka & tdk suka~",1765044137,0.126984,positive
ngapain ada ajudan atau asisten 🤭,1765044024,-0.00061804056,neutral
"cara mas gibran patut di apresiasi .. beliau berusaha ngobrol dari hati ke hati .. semoga semua korban mendapat bantuan dan penanganan yang sebaik baiknya.
lekas pulih Sumatera Utara, Sumatera Barat, Aceh.
sehat selalu buat mas gibran.",1765043845,0.12698817,positive
Tai,1765043804,-0.11770019,negative
Nta apa2 aja laa laaa,1765043706,-0.047605425,negative
percuma,1765043605,-0.031718433,neutral
Bapak ngapain sih?,1765043481,-0.0010757446,neutral
Gibran ❤❤❤❤,1765043366,0.01742816,neutral
Dicatet biar ga lupa PR nya banyak pak buat indonesia😭,1765043339,-0.101359755,negative
masyaaallah...,1765043228,0.0011399984,neutral
Ladang politik muluu ampun,1765043156,-0.091757536,negative
apa tercatan d buku saku tu semua keluhan rakyat ... come on... yang d tunggu adalah aksi nyata secara total biar bencana serupa tidak terulang lagi... cari penyebab terjadinya .... bahas secara menyeluruh dari hulu nya ..,1765043112,-0.1170688,negative
"Smaa aja cuma beda alat, ada yg beras, ada yg serokan, ada yg buku tulis",1765043069,-0.0544419,negative
Kok ga pake rekam aja? Zaman skrg baru kali ini saya lihat yg pake catat,1765042908,-0.0007621944,neutral
"Proud of you paaaa wapresss🥀, yg menghinamu biarin aja pa, semoga tulusnya di ganti dengan yang lebih baik lagi kedepannya, Dan sehat-sehat🥰",1765042873,0.12705615,positive
baru kali ini respect sama wapres..🙏,1765042845,0.12707692,positive
👏👏👏,1765042828,0.050620377,positive
🤣😭,1765042798,0.050620377,positive
gayamu,1765042708,-0.11822033,negative
gibran presiden 2025 2029 untuk rakyat Indonesia.,1765042798,0.01882103,neutral
kayanya aku ga cocok jadi wapres ataupun presiden. padahal udah berbuat baik menurut kita tetep aja dianggap salah org lain aku lngsung kepikiran dan Gerdku langsung kambuh. ga cocok emg 😩😅,1765042525,0.121013105,positive
kerjaan dpr itu oi,1765042396,-0.018965095,neutral
lagi nyatet pesenan customer,1765042094,-0.122612774,negative
😁😁😁,1765041590,0.050620377,positive
jangan hanya catat ya harus dibuktikan jangan omon omon tok,1765041589,-0.10184157,negative
"mantap pak, keren pakai sepatu brand lokal 👍👍",1765041227,0.12423304,positive
halah paling ntr dibuang tu buku ama dia 🙄,1765041203,-0.0913693,negative
rompi anti pelurunya mana?,1765041103,4.5716763e-05,neutral
😅 yo ndak tau,1765041100,-0.0053044856,neutral
noted. terus?,1765041019,-0.10206932,negative
ketika tidak menetapkan bencana sumatra sebagai bencana nasioanl sesungguhnya itu keputusan politik bukan teknokratik. saat mencengkam kayak gini pemerinyah harus bersikap patriotis dan teknokratis.,1765040967,0.013639152,neutral
kenapa semua kocak gini😩,1765040599,-0.0026536882,neutral
"sehat selalu pak gibran, next jadi presiden",1765040556,0.12712768,positive
"pendidikan tidak perlu tinggi, yang penting peduli kepada rakyat, sehat selalu Bpk wapres 🤲",1765040468,0.12693778,positive
Pak maas gibraaan terbaiikkk🫶🫶🫶🫶 @gibran_rakabuming,1765040212,0.099963665,positive
🤣🤣🤣🤣,1765040151,0.050620377,positive
🤣,1765039838,0.050620377,positive
Ada voice recorder 🙏🏻,1765039839,-0.0008908808,neutral
semangat terus pa Gibran 🥰,1765039835,0.12699455,positive
ra mutu...,1765039797,-0.036234498,neutral
"mau sebaik apapun kt, kt pasti punya celah yg salah di mata manusia, jangankan kita, dulu nabi aja pada di ludahin. jadi mereka yg gk suka liat pemimpinnya biarlah gak suka, kt yg suka dan adem liatnya tetap berdoa untuk negeri dan pemimpin kt semoga akan selalu ada kemajuan yang baik kedepannya, aamiin",1765039639,0.12594765,positive
njis,1765039477,-0.10797134,negative
"Eh ini yang masih nanya kenapa Gibran dihujat? Ya jelas lah — nulis keluhan masyarakat itu cuma bare minimum buat seorang wapres, jangan dirayain kayak aksi malaikat turun bumi.
Lagian dia sama Prabowo juga kebijakannya banyak yang dipertanyakan, jangan polos begitu.
Belum lagi jejak pemerintahan sebelumnya yang sering disorot publik soal urusan lingkungan… masa itu semua pura-pura nggak keliatan?",1765041851,-0.0037914515,neutral
semangaat,1765039649,0.12440437,positive
"Di depan netizen, pejabat selalu salah😅",1765039337,0.026330918,neutral
gibran aja gak pakai anti peluru masa yang di sebelah pakai anti peluru🗿,1765039231,8.460879e-05,neutral
performative final boss,1765039214,0.065054685,positive
"Sehat2 mas gibran 🙏, terus semangat meski masih bnyk sekte babah berkeliaran di media🙏",1765039157,0.12696931,positive
"nah ini bawa keluhan rakyat bukan malah rompi anti peluru, d kira ada buaya make ak47",1765038905,0.000112742186,neutral
#berikan solusi bagi Guru yang sudah serdik tapi belum pernah cair sertifikasinya,1765038743,-0.025193661,neutral
anjirr sarang termul woy disini 😂,1765037486,-0.11775619,negative
ah pejabat,1765037439,-0.064424396,negative
memang ini bareminimum tpi sbrpa banyak yg klian lihat nglkuin hal yg sama?,1765037279,0.12576789,positive
sip saya catat,1765036802,0.12260556,positive
"wuuu menurut mrk ini udh kerenn bnget,",1765036952,0.048160702,positive
respect 🙏,1765036118,0.12692302,positive
"hadeh komennya, susah emg kalau para pembenci pasti bakal nyari² kesalahannya. dikata bare minimum segala macem, pdhl ga banyak pejabat yg menjalankan tugas mereka semana mestinya. ketika beliau melakukan itu, apa gada rasa seneng di hati kalian karna seenggaknya ada pejabat yg melakukan hal ""bare minimum"" yg kek kalian bilang disaat pejabat lain kebanyakan ongkang² kaki?",1765035995,0.10869679,positive
"jangan percayaa, itu pasti death noteee 🤣🙏",1765035717,0.00034239888,neutral
"gimana mau maju indonesia, rakyatnya aja pedes bgt mulutnya sm pemerintah🤣",1765035088,-0.0012373626,neutral
nyatat ae lu bujang di kabulin alamuala,1765033886,-0.12471533,negative
bisa keliatan ya mana yg ikhlas untuk rakyat dn mencari pencitraan semata . kita bisa nilai sendiri kan begitu jelas kelihatan mana yg tulus dn bukan,1765033962,0.12021351,positive
🥺,1765032939,0.050620377,positive
Banyak jg penyepong gibran planga plongo ya disini,1765032869,-0.1225892,negative
"oh briefnya keywordnya ""ganti rakyat"" 😅😅😅",1765032747,-0.053258836,negative
wkwkwk,1765031942,-0.003476292,neutral
ga pake AI Pak?,1765031727,-0.10797149,negative
👍,1765031727,0.050620377,positive
"klo masi ada embel embel bantuan dari peresiden"" bantuan dari wakil peresiden"" apa lagi bantuan dari dpr"" dah lah pencitraan doang itu bukan benar bener cinta rakyat",1765031644,-0.10955322,negative
🥰,1765030967,0.050620377,positive
caper,1765030935,-0.1229766,negative
🔥🔥,1765030757,0.050620377,positive
"ketik aja pak kebanyaan itu,kayak betulan aja",1765029956,-0.12384874,negative
MUNGKINNNNNN,1765029659,-0.0022516847,neutral
gini hari mah jgn polos² amat dah liat politisi bginian mah.. jgn kemakan umpan😅😅,1765029658,0.12387824,positive
sehat selalu pak Gibran,1765029326,0.12710917,positive
maff ini wakil presiden aja gk pkek rompi anti peluru,1765085439,0.12392327,positive
gapernah semuak ini,1765028377,0.02398178,neutral
Baizuhh,1765028199,-0.0013394654,neutral
pak Gibran tlong saya seorang janda punya snak dua,1765080106,0.10811114,positive
saya rasa hati beliau tulus,1765027023,0.12677288,positive
cuma di catat aja.. siap tu gk tau kmna lagi tu catatan,1765026877,-0.12301919,negative
yg gak bantu yg gak nolong pliss jangan berisik jangan komen yg jahat2 🥹🥹,1765026839,0.12498799,positive
2026 ganti rakyat🤣,1765026944,0.0007840097,neutral
yang dibuat 😹,1765026830,-0.0004118979,neutral
Bukannya didengerin Malah bawa catetan😂🤣🤣🤣,1765026306,-0.12118411,negative
"sudah dikasih progress kinerja sama presiden wapres malah dihujat sana sini, semua butuh waktu ya teman’ soalnya yg diperbaikin bukan mainan tapi negara☺",1765025991,0.11799353,positive
"🗣️:pak pengen ngising
pak wapres:sip di catat✏️📄",1765025902,-0.0031970143,neutral
"Susah jadi warga indonesia, ngebantu dihujat ga dibantu ngeluh minta dikasihani🙏🏻",1765025167,0.120913416,positive
😭😭😭,1765025163,0.050620377,positive
Wapres panutankuerr 🔥💯,1765024943,0.119285285,positive
as he should???? dan semoga beneran dipikirin dah tuh ga cuma dicatet doang,1765024663,-0.04892692,negative
kita tunggu apa akan di lanjutkan atau hanya catatan saja,1765024445,-0.11674106,negative
"sehat terus Mas Wapres, bertumbuh dan berkembang lah terus serta cintai dan jaga nusantara mu ini
#MiskinkanParaKoruptor",1765024306,0.12698117,positive
"kalo menurut aku ya, bagaimanapun juga beliau adalah wapres kita,
patut kita hargai kerjanya, beliau masih muda, dan masih terus belajar, berikan kesempatan beliau bekerja dengan baik",1765024244,0.12688485,positive
suatu saat jasaNya aka Di kenang,1765024013,-0.0011541545,neutral
rakyat di comentar ini memang cocok punya Wapres seperdulieeehh ini iya kn ya bapak nya yg kasih izin tambang juga harus di perdulikan,1765024112,0.109870166,positive
ga pake rompi om?🗿,1765023909,6.3478947e-06,neutral
"kok kemarin tgl 4 di nagari salareh aia, kec. palembayan, agam, ga kek gini",1765023730,-0.119824946,negative
nanti pasti salah lagi ck ck😭😭,1765023608,0.0050815344,neutral
may goat gibrann,1765023266,-0.121773064,negative
sensus kah??,1765023180,-0.055389315,negative
Tuhan berkati selalu❤️,1765022860,0.12637255,positive
2026 fix ganti rakyat,1765022725,-6.0081482e-05,neutral
aaaaa sehat² pak wapress🥺❤️,1765021927,0.036697,neutral
bisa aje lu tong,1765021855,-0.06831789,negative
"padahal enakan masuk parit, kalo nulis lama",1765021534,-0.11182967,negative
ya emang kerjaan dia coy,1765021467,-0.0016410053,neutral
swhat2 mas Wapres,1765021198,0.11046255,positive
"Udah di tahap muak dengan pemberitaan tingkah laku pemerintah menyikapi korban Di Sumatra ini. Kalian sudah ambil semua rotinya lalu datang membawa remahan, buat apa? 😑",1765020440,-0.0708397,negative
😂😂😂,1765020314,0.050620377,positive
ngga salah kamii memelih kalian wapreskuuu ditunggu untuk saudaraku yang ada disana semuaaa semangatttt🔥🔥,1765020157,0.12638992,positive
"halah banyak bgt yg muji, padahal yg jadi penyebab bencana jg karna lahan sawit dan tambang kroninya dia jg. jg kenapa masyarakat jd banyak yg terdampak karena bmkg di efisiensi, apbn di fokusin ke Program yg ga urgent kayak mbg. coba sekali kali liat dari perspektif lain, jgn cuman karna ada media yg ngerekam sampe bikin mata lu pada buta semua",1765020075,-0.10175195,negative
"betul bare minimum lah, kalo pejabat laen gaada yg begini, ya berarti mereka di bawah bare minimum, kalo satu angkatan nilainya ga nyampe kkm, cuma ada satu orang yg setara kkm, ga berarti kkmnya turun kocak",1765018957,0.007817894,neutral
sehat selalu pa gibran wapres terbaik,1765018877,0.12714413,positive
🥰🥰🥰,1765018775,0.050620377,positive
performative final bosssss,1765018514,0.11159828,positive
ganteng bgt itu yg lagi nyatet🙄,1765018318,0.08504978,positive
awas ilang bukunya mas gib,1765018298,-0.0090355575,neutral
iya iya dah lanjutin bang @gibran_rakabuming,1765018213,-0.008389145,neutral
"ehem, keknya medsos lebih condong shot ke mas gib nih. apa yg terjadi yaa kedepannyaa",1765018189,0.050575078,positive
"kmren liat bu risma sama KDM dateng ke lokasi bencana, semoga pak anis segera menuju ke lokasi. saya yakin warga bisa terhibur dan senang dengan kedatangan pak anis.",1765017788,0.12121862,positive
"rakyat oh rakyat.. wapres aktif salah, wapres g aktif lebih salah lagi, kalian tuh maunya apa sih",1765017760,0.12427881,positive
mulut orang2 pada jahat banget ya dilihat2 komentar nya.,1765017709,0.037569612,neutral
serba salah anjir,1765017706,-0.004537165,neutral
🔥🔥🔥 siap catat,1765017695,-0.11374429,negative
"dia bahkan harusny bsa punya notulen, tpi dia lakuin sndri, dia gk mau satu keluhan pun keselipb🥹",1765017345,0.12502885,positive
kasihlah duit segepok buat setiap korban pak wapres.. ✌✌✌🤗🤗🤗,1765017102,0.051748663,positive
Ku doakan jdi president pak bangun lah giant wall seperti japan,1765016646,0.10145256,positive
gilaa banyak bgt buzzer gibran,1765022942,-0.10998532,negative
kok GK bawa rompi anti peluru🗿🙏,1765019589,8.422136e-05,neutral
Buat yang ngeritik. Kalian sudah berbuat apa?,1765015840,0.0015228987,neutral
mas gibran😂,1765015405,-0.041994095,neutral
"buku panduan menjawab, kalo ngga nyontel ya gitulah",1765015302,-0.014923453,neutral
"perhatikan bazer bekerja di setiap postingan keluarga Mulyono, muakkk asli muakkkk",1765015188,-0.05001235,negative
fungsinya sekretaris pribadi apa😅,1765015191,0.051968753,positive
Males debat seolah” apa yg dilakukan beliau slalu salah iiiii.,1765015093,0.030285269,neutral
"pecel ayam 2, kulit goreng 1, kol goreng 1, es jeruk 1, es teh 1, nasi uduk 1, nasi biasa 1",1765015044,-0.04576084,neutral
👍👍👍👍👍👍👍👍,1765014967,0.050620377,positive
"apapun yg dilakukan mas wapres @Gibran Rakabuming, sll salah. lihatlah bgmn dia berusaha dan membaur merasakan derita rakyat nya",1765014787,0.12667471,positive
gibran... gibran aja2 ad kelakuan luu...,1765014714,0.055176258,positive
sehat sehat mas Gibran 🥰,1765014664,0.1270386,positive
kaya bang Madit kemana2 bawa buku buat dicatet😂,1765014644,-0.02510795,neutral
performative,1765014292,0.08225185,positive
semangat pak wapres,1765014235,0.12709126,positive
"Jika Analisa Kuat, Maka Catatan itu Tidak Perlu! Kebutuhan Pengungsi Banjir Sebegitu Mudahnya apalahi Kapasitas Orang Nomor 2 di Republik.",1765014040,-0.07972607,negative
"Krn cara mencalonkan jd wapres yg salah jd banyak org yg gk suka sedangkan yg bener menjalankan proses menjadi wapres tp kinerjanya gk bagus ,jujur qw suka sm pak gibran meski itu anak dr pak jow",1765013852,0.12686414,positive
asal nyambubg aja 😅,1765013366,-0.12434089,negative
buset rame amat buzzer,1765013106,-0.11914876,negative
emg kalo dah benci kita berbuat baik aja salah ya?,1765013087,0.08510581,positive
"sudahlah wahai warga Indonesia, kalian maunya apa sih. Ini udh dtng masih kalian hujat",1765012778,0.101902574,positive
"terimakasih pak atas bantuannya,dan buat org2 yg telah membantu terimakasih banyak juga,dan buat org2 yg terdampak bencana semoga dengan bantuan ini bisa meringankan beban kalian,,,, semangat dan sehat selalu kalian semua💪 🤲",1765012752,0.12673527,positive
"mngknya kadang heran sm nitizen dia ni salah apa ko msh aj ada yg olok2 bliau?
kl cm pembawaan nya yg planga plongok ya mngkin emng kseharian bliiau tuh bgtu ada nya..
yg pnting kan bs kerja dr pd anggota DPR g pd jlas pencitraan smua",1765012657,0.12625074,positive
sipaling digital,1765012385,-0.10275534,negative
"Dicatet....😂😂😂😂
duhhh ampun gusti.",1765012249,-0.11818594,negative
sehat selalu pak Gibran,1765012296,0.12710917,positive
Trus gmna hrus nya?? Kalau gk bantu mending diam,1765012080,0.015245885,neutral
pak bobby gk disambut iparnya??😁,1765011981,0.0025531352,neutral
dia bukanya lg nyindir ya ? sampe wapres hrus turun ? apalagi yg banda aceh malah umroh ya bupati nya 😂 wkwk apa gmn sih,1765011543,0.114390224,positive
😂,1765011036,0.050620377,positive
yg wapres ajah kgk pake rompi lah yg anggota DPR pake rompi🤭🤭,1765010838,0.11574781,positive
"oh karena dia datang, evakuasi di hentikn",1765010815,-0.10864481,negative
baru kali ini dah dari jaman Soekarno sampe prabowo yang wapres nya yang kelihatan cuma pak Gibran malah lebih kelihatan kerja dari pada presidennya,1765010678,0.1259458,positive
rompi anti roket nya ko ga di pake,1765010475,-6.0498714e-06,neutral
pak wapres sehat selalu trs bantu Sumatra GK usah dengerin yg hujat sana sini..maju trs,1765061212,0.12712356,positive
rata2 yg ngehujat PP nya anime,1765009922,0.0014256537,neutral
🥰🥰🥰,1765009876,0.050620377,positive
wakil presiden siapa itu,1765009842,0.014902145,neutral
@😊,1765010072,0.0046083033,neutral
"harus nya si Anis yg di sana,, semangat abah",1765009579,0.12584749,positive
"bawahan kemana pak Gibran Mentri""nya kemana pak Gibran?",1765009480,0.056688517,positive
serba salah idup di indonesia😏,1765009231,-0.0112577975,neutral
masyaalllah sehat selalu gibranku🥰,1765009181,0.12690958,positive
respeck,1765009150,0.12684342,positive
turunkan harga vnd pak🗿,1765008860,-0.002103895,neutral
halah,1765008792,-0.015490562,neutral
"ketikan d sosmed yg negatif"" itu menggambarkan watak seseorang ...
lgian knpa sih hrus hujat bully sna sini .. dpatnya apa ..
kenal dekatpun juga tidak",1765008649,0.12247732,positive
sederhana skali wapres yg satu ini,1765008627,0.12694699,positive
sehat2 pak wapres,1765008574,0.1271388,positive
😁😁,1765008562,0.050620377,positive
emng udah tugas dia,1765008549,-0.116641134,negative
nangis liat anak anak e 😭😭,1765008551,-0.005203873,neutral
ini kerja ya netijen bukan main😁,1765008502,0.12203729,positive
sebaik ini masih dihujat sama orang-orang yg tiduran sambil ngetik komentar jahat 😭😭😭,1765008500,0.12635916,positive
lebih better dari pejabat pejabat lainnya 🙏,1765008331,0.11614543,positive
salfok sepatunya kyknya pake produk lokal ya yg merk kanky😍,1765008202,0.008293003,neutral
mas gibran gapake rompi anti peluru kek sebelah? 😹,1765008110,0.00036141276,neutral
"Smua komen pd ngomong bare minimum bare minimum, ya mnurut lu lu pada bare minimum krna lu pda ga kena bencana masih jalanin rutinitas sperti biasa. Mereka yg kena bencana di perhatiin gini sm wapres smpe anak2 dikasih mainan tuh udh pasti berterimakasih dan apresiasi bngt. Belajar bersyukur sekecil apapun hal tsb plis, klo pny penyakit hati ke psikolog jgn main tiktok",1765007932,0.124072045,positive
2026 ganti rakyat 😹,1765007875,2.3245811e-05,neutral
bapak gibran lebih tau lebih memahami kesedihan rakyatnya krn beliau dr rakyat biasa jg.. rakyat kecil.,1765007877,0.12633482,positive
semangat pakkk,1765007551,0.12691823,positive
menetes bola mataku😭😭,1765007397,-0.010924518,neutral
"beliau selalu bilang, ""atas perintah pak presiden"", mereka tu saling menghargai banget, kompak🥺",1765007353,0.10692114,positive
❤️,1765007330,0.050620377,positive
"setiap baca komenan netizen tentang presiden dan wapres lama lama enek juga. Mereka gerak dikit aja dihujat. berbuat baik dihujat, apalagi berbuat kesalahan makin dihujat. Terus mereka harus gimanaaaaaa???",1765007298,0.118989974,positive
"dia tuh kerja keras bgt buat kita,cuman g pernah keliatan aja,kasian pak wapres",1765007150,0.1268645,positive
"coba dibalik... kalau kalian dah kerja keras bantuin atasan....
trus habis itu bilang makasih aja enggak, trus malah bilang ""lah itu kan tanggungjawabnya, sudah digaji juga""
trus nanti ada yang komen, makanya kerja sewajarnya ajar, ga perlu full effort.
ganti aja wording ""kalian"" jadi ""pemerintah""
ya saling memanusiakan aja lah ya 1 sama lain. kalau bagus walau bare minimum, tetap puji bagus. kalau kiranya bisa kasih kritik dan saran, ungkapkanlah dengan sopan. 🙏🙏",1765006767,0.11980829,positive
Verrel : Lah kok ga pake rompi sihh,1765006731,-0.00020670891,neutral
Lek oleh meso a lek 😩😭,1765006442,-0.11311567,negative
ujung2nya suruh belajar AI sm coding wk,1765006408,-0.11862379,negative
😭,1765006309,0.050620377,positive
"bisa gk sih gk usah ngehujat .masing² pejabat itu punya caranya sendiri untuk ngurus warga nya .bgtu juga cawapres dia punya caranya sendiri .gk dibantu dihujat dibantu bilang pencitraan aneh emang klu liat ketikan netizen skrg,semuanya jadi serba salah dimata mereka yg ngehujat cawapres tpi mereka gk ikut ngebantu padahal",1765006033,0.06791809,positive
halah,1765005883,-0.015490562,neutral
Sehat2 pak gibran😇,1765005629,0.12702405,positive
mendingan bw chtn g sih drpd rompi😅😅😅,1765005619,0.016880661,neutral
"bgus, sekretaris ny bantuin nyatet napah",1765005328,-0.058187366,negative
ya allah berikanlah ketabahan buat smua saudar2 di Aceh dan Sumatera 😭🤲,1765005321,0.12647098,positive
sehat2 pak gibran semoga selalu dalam lindungan allah swt aminn,1765005094,0.1271117,positive
"ayo sernga gw fefek, gibran the best langsung ke lapangb mau bare minimum gak penting yang oenting kerja nyata",1765005079,0.062232822,positive
ganti rakyat aja elah giliran pejabat turun tangan malah di katain bare minimum tolol,1765004969,0.08403754,positive
"akhirnyaa, bangga banget lihat wapres yg kayak giniii",1765004547,0.12639195,positive
🤣,1765004377,0.050620377,positive
fungsi staf dibelakang apa?,1765004186,-0.094242126,negative
😂,1765003940,0.050620377,positive
di doain yang baik aja weh please 😔,1765003795,0.12652376,positive
menebus salah ngomong asamsulfat tapi balasannya langsung ksh anak2 mainana krna biar gk trauma,1765008257,0.02128163,positive
Kali ini gua salut sama beliau karena ga pake akting bawa karung beras dan pakai rompi,1765003443,0.123535335,positive
"penglihatan gw wapres bener, presidenya bener. ya g ga bener pejabat dan dpr",1765003230,0.125258,positive
sabar ya pak wapress diem salah turun ke lapangan juga salah...begitulaahh hidupp...,1765003183,0.1269747,positive
semangat wakik presiden [lovely],1765002285,0.12702453,positive
best,1765002201,0.12396148,positive
"bagus nih, profesional bawa buku kecil buat nyatet joss pak wapres",1765002126,-0.06961927,negative
"Iya ini emang udah tugas wapres guys, tugas rakyatnya hanya mencari kesalahan.",1765001795,0.12557027,positive
"rolll.....
action 🎬📽
🤭",1765001780,-0.10760561,negative
💜💜💜,1765001695,0.050620377,positive
SEKELAS WAPRES AJA G PERLU TUH ROMPI ANTI PELURU ATAU PELAMPUNG ATAU APALAH ITU,1765001624,0.080860496,positive
"nah menteri"" dpr contoh ni pak wakill.. catet biar ga lupa",1765001580,-0.04371807,negative
emang harusnya gitu,1765001085,-0.012756795,neutral
"BARE MINIMUM? COBA SEBUTIN KE GW SIAPA YANG UDAH KAYA GINI? LU BOLEH BENCI,GASUKA BAHKAN GA SETUJU KALO DIA JADI WAPRES.TAPI SEMUA HUJATAN LU SEMUA MAKIAN LU GA AKAN BERDAMPAK APA APA UNTUK DIA DAN NYATANYA DIA TETAP TURUN KELAPANGAN BUAT PEDULI DAN MEMBANTU RAKYATNYA,NYATANYA PERIODE YANG KURANG DARI DUA TAHUN INI MEREKA UDAH MEMBERIKAN BANYAK KINERJA POSITIF.BELUM TENTU PILIHAN MU,IDOLAMU, BAHKAN PANUTAN MU SEKALIPUN BISA KAYA BELIAU KETIKA MENJABAT JADI MULAI TERIMA KENYATAAN",1765000874,0.12304798,positive
anis udah bantu apa?? kesana aja nggk,1765000458,-0.052071333,negative
"GANTI RAKYATTTTTTTTTTT !!!!! gila heran bnget banyak yg hujat, kalean maunya apa.. pemerintah sudah bantu dihujat abis2an .. astagfirullah",1764999872,0.12370792,positive
wakil presiden yang paling ihklas untuk rakyatnya 🥹,1764999861,0.12381786,positive
gak pake hp aja pak?,1764999581,-0.007707745,neutral
"yg komen nyinyir.. coba deh contohin gmna seharusnya pres atau wapres bekerja.. pusing bgt, byk org pinter. ya pinter ngomong si tepatnya wkwkwk",1765002553,0.12374568,positive
aku milih prabowo karrna ada gibrannya...,1765015448,0.013929784,neutral
pulang dari lokasi bukunya basah karna dari tempat banjir,1764999214,-0.090044826,negative
"kerja di hujat gak kerja di hujat , dia kelapangan gak pakek rompi anti peluru aja udah bagus",1764999196,0.119718015,positive
Hooh hooh hooh,1764998824,-0.0028367937,neutral
ya allah lindungi lah mereka semua,1764998566,0.12245047,positive
😊😊😊,1764998521,0.050620377,positive
mereka menghujat karena mereka tidak kena dampak padahal satu potong roti sangat berarti bagi mereka yang terkena bencana,1764998481,-0.013042659,neutral
mau di bilang cari muka tpi effort bgt..sampe bawa buku catatan...bravo Gibran,1764998491,0.12590584,positive
kenapa gk pake masker... yg lain aja malah pakek anti gores🤔🤔🤔,1764998296,0.0027723014,neutral
"serba salah ya, udah ikut turun kelokasi langsung ky gini aja komennya masih nyudutin beliau. Kritik yg sifatnya membangun itu bagus, silahkan. tapi plisss disituasi ky gini jangan pecah belah dulu. lekas sembuh dan sehat indonesiaku",1764998269,0.124026,positive
"lagi mencatat yg emang bener2 yg dbutuhkan primer dulu agar cepat tersalurkan kaya obat2an,juga penting",1764998229,0.12026456,positive
"@naa★ ues ganteng, jos tenan",1764998067,-0.002532035,neutral
itu yg baju putih lebih sibuk kek nya😂,1764997781,0.0031203628,neutral
Sudah menjadi tugasnya 🙏🏻 jangan lupakan karna pemerintah tidak tegas terhadap penebangan ilegal inilah menyebabkan bencana ini terjadi 😭,1764997720,-0.0819965,negative
rotasi menhut nya,1764997719,-0.03697872,neutral
MENDING FERRI IRWANDI JELAS DARI PADA INI,1764997715,0.12623918,positive
Gibran dari dulu KLO kunjungan kemana aja pasti bawa buku saku dan pulpen untuk catet supaya ingat dan bisa evaluasi,1764997693,-0.02021861,neutral
i love u bapakk❤,1764997597,0.12275943,positive
@Una,1764997398,-0.0036639273,neutral
"wapresnya cek lokasi gamake vest anti peluru ataupun tactical vest,DPR nya make tactical vest 😂🙏",1764997302,-0.014154643,neutral
Lg ninjau hasil karya ide bapaknya 10 th alumni fakultas Kehutanan UGM katanya 😳,1764996978,-0.120137215,negative
"suka heran sama manusia yg suka hujat sana sini, kaya udah bener aja jadi manusia",1764996936,0.11098948,positive
Pemain baik sama rakyat salah jahat sama rakyat lebih salah emang udah benar harus ganti rakyat,1764996860,0.12441224,positive
pa ma'ruf dulu gini gak sih,1764996822,-0.07183346,negative
orang kalo hatinya udah dipenuhi kebencian mau tuh orang kerja sebagus apapun tetap aja di hujat😭,1764996829,0.11517793,positive
Sehat-sehat pak,1764996765,0.12658483,positive
"nice try, sekali aja.",1764996735,-0.036688596,negative
"okay di catat ya ibu"" pelan""",1764996134,-0.09729031,negative
Objektif aja klw baik komen baik. Jangan Gara2 kebencian yang benar baik itu salah,1764996108,0.11792943,positive
tinggal ganti rakyat lagi,1764996035,-0.00069975853,neutral
sehat selalu pak Gibran 🥰,1764999741,0.12709406,positive
