text,createTime
pada kotor banget hatinya buset🙂,1764945713
"susah ya jadi pejabat
ngebantu dihujat,ga bantu tambah dihujat 🤣
mending influencer aja ngebantu dipuja puja , gak ngebantu gak dihujat🤣",1764945710
Sehat selalu Pak Gibran 💪😊,1764944471
GANTI RAKYAT!!!,1764944011
keren y😎wapres gue,1764943929
knp dicatat? ya karena lupaan orgnya😹,1764943431
"yg bener dihujad dngn dalih ""Mengkritik"" tpi kritikanya lebih ke menghujad dan menghina, seharusnya mengkritik juga harus memberikan gagasan /solusi, jngn cuma krna tdk suka sama orang itu kalian kritik semua apa yg dia lakukan tpi tdk pernah memberi solusi sama sekali.",1764943226
🥺mas gibran gk brisik tiba2 udh disna aja😭😭😭😭,1764943200
2025 ganti rakyat aja deh kayaknya,1764943147
"nangis bangt liatnya ya allah 🥺, apa lg liat mbah mbah nya 😭
semoga mereka bisa sabar kuat semoga pemerintah jg cpt sigap nanganinnya 🤲",1764942947
ini bawa apa,1764942493
"semoga cepat dtg bantuan demi bantuan Ya Allah🥹 , Yang sabar , yg kuat saudara saudaraku, Badai pasti berlalu🥹🥹",1764942337
"dipikir aja sih, layaknya orang yg kena musibah yg dibutuhkan apa aja harusnya udah tau, apa yg harus dilakukan harusnya udah tau, sekelas wapres loh ini, bukan anak SD😌",1764941875
sdh turun ke lokasi pun msh di hujat 🥺,1764941657
ternyata keluh kesah kita lebih didengar wapres daripada didengar dpr,1764941541
Gibran biasa aja di rujak apalagi pake rompi😜,1764940938
"pinter pinterlah bedain ""kritikan"" sm ""hujatan"" wkwk, di indo ini orang orang lebih gampang ""menghujat"" di banding melihat dari berbagai sudut sebelum menilai. mau sampai kapan menghujat dengan kedok mengkritik itu? silahkan keluarkan lah segala kritikan kalian, dan bijaklah dalam mengkritik.",1764940667
GIBRAN 2029,1764940563
Sehat selalu pak wapres kami😇,1764940474
Gibran: noted bu,1764940388
"sumpaaah ga pernah lihat pak prabowo dan gibran main , jaga dia ya allah😭❤",1764939993
"Ada yg komen bilang hrsnya bawahannya yg turun, klo ga turun nnti dibilang ga peduli. Udh wapresnya langsung yg turun tangan eh di kritik lagi. WKWK",1764939493
kok ga pake rompi peluru yang ada namanya ? 😔 bahaya bgt loh mas Gibran,1764939366
Gue yakin dia masihjd harapan bangsa,1764940617
"Semenjak ada istilah bare minimum, semuanya seakan gak pantas diapresiaisi 🥰 tapi buat pak wapres terima kasih pak sudah menjalankan tugasnya. Semoga semua korban bisa melalui semua cobaan ini ❤️",1764939293
@mefairye @jesaa 🥺🫶🏻,1764939229
"mau seribu x ganti pun kalau yg dicari hanya kejelekannya nga akan pernah ada yg bener pemimpin di Indonesia ini dimata kita,,,",1764938971
"tolong pak presiden dan wakil presiden,untuk skrg buat aturan baru bagi masyarakat yang mengolok-olok presiden/wapres kecuali memberi saran penjarakan aja pak",1764938494
pak Gibran peduli banget sama masyarakat sering dia turun ke masyarakat bawah agar menyadari bahwa mereka banyak yng membutuhkan bantuan,1764938172
liat ternak anies di komen pengen ngakak gua,1764938019
wapres sebaik ini tolong jangan banyak hujatan lagi🥺,1764937941
"Mas Gibran, sehat selalu ya mas 🥹🙏",1764937806
"nanti diem aja dibilang kaga peduli,
kalian ni knpa si 😭
selagi hal hal baik ya dukung aja, semoga masyarakat disana juga terbantu
kita yg masih sehat dan diberi keselamatan dari musibah tinggal doakan yg terbaik buat sodara"" kita disana.
please guys udah bukan waktunya saling hujat, ingat kita semua SAUDARA 🙏😌",1764937611
Pret pret pret,1764937380
Komen buzzer semuaa,1764937319
"kenapa sih komennya gini amat , kalo gk suka uda diem gitu lo ..
jalanin tugasnya di bilang pencitraan , apalagi gk di jalanin 😭",1764937081
"serius wapres udah effort kek gini masih dihujat cuman gara"" anis kalah? :(",1764937057
aku bukan team beliau waktu pemilu kmrn. tp liat gini aku ikut seneng. semoga catatan2 yg bapak tulis itu bisa dicari jalan keluarnya🙏,1764936761
lebih seru di IG ternyata kalo soal inii🙏🏻,1764936738
"Semangat mas Gibran,saya gak milih anda pas pemilu,tapi mau gimanapun anda adalah wakil presiden Indonesia 🙏.
semoga lekas pulih Aceh & Sumatra 🤲.",1764936383
GBU mas gibran,1764936198
"Bismillah, perlahan indonesia membaik",1764936128
males jink lapak dia komennya,1764936098
"ya mau bare minimum atau gak. tolong disaat bgni gausa saling komentr trus sih..
dia udh bertugas dan ksh bantuan . yg dibutuhin saudara kita semua bantuan ya gaes.. tlg jgn pd ngomentarin trus hey..",1764935821
pak wapres aja ga umroh ya? 😅😅 ... sehat2 dan panjang pak wapres🥰🥰,1764935790
Sehat selalu bapak gibran 🥺🥰,1764935658
"sehat selalu pek Gibran...🤩
hanya d Indo org yg sderhana, tulus malah dikorek2 dicari2 kekurangannya, difitnah ...😂😂",1764935637
"MANA ROMPI ANTI PELURU NYAAA,KAN KALO GINI GAK KELIATAN PENCITRAAN NYA",1764935605
"jangan main di kota aja pak wapres, itu di aceh tamiang orang mati kelaparan. kalau gak bisa datang, bantuan ny dikirim pakkkkkkk",1764935547
kok ga pake rompi anti peluru sih😭,1764935473
ga pake rompi pak gibran? pake namtag wapres gtu? salut sama bapak,1764935160
Bingung sama org2 yg hujat.. giliran ada wakil presiden yg kerja bawaannya nyinyir mulu😭😭 memang klo ada yg kerja nyata pada julid kalian ya..sehat sehat mas gibran,1764935129
TERBUKTI MILENIAL LEBIH BECUS DAN SAT SET DARIPADA BOOMERS GEN X DAN GEN Z👍,1764935019
"yang harus diganti emgg rakyatnya, mau presiden ini itu ttp aja salah dimata mereka",1764934182
"Layaknya hidup bertetangga, pasti ad aj yg tidak suka kita. Begitu pula sprti pemimpin kita, udh baik mau terjun dgarkan rakyat malah d hujat. Ampun2… di bantu salah g d bantu salah org2 sqkit hati smua isinya",1764934076
Buah jatuh sepohon-pohonnya. Selamat pak tiket menuju pilpres 2029 udah ditangan🤣,1764934068
"yang berbuat salah siapa
yang di rujak habis habisan siapa
kenapa harus berisik kalo bisa damai sih? 🥹",1764934001
pencatat kotak amal masjid inimah,1764933980
Sehat selalu mas gibran,1764933814
"Mari kita dukung kegiatan pejabat yang seperti ini. Entah apapun katanya, tapi kita harus hormati karena mereka sudah mau menengok korban bencana secara langsung, mohon untuk kerjasama nya para rakyat sekalian, jangan saling menyalahkan baiknya mari saling menghormati dan berpegang tangan, serta jangan lupa untuk donasi dan mendoakan 🙏",1764933289
yg lucu itu katanya anis nyumbang 300T🗿,1764933276
org2 knp sih hujat wapres kadang presiden pdhl dia bantu yg hujat malah gk bantu ap2,1764932764
𝕤𝕖𝕙𝕒𝕥 𝕥𝕖𝕣𝕦𝕤 𝕪𝕒 𝕡𝕒𝕜 𝕘𝕚𝕓𝕣𝕒𝕟 𝕕𝕒𝕟 𝕤𝕝𝕒𝕝𝕦 𝕕𝕚 𝕝𝕚𝕟𝕕𝕦𝕟𝕘𝕚 𝕕𝕒𝕟 𝕕𝕚 𝕛𝕒𝕘𝕒 𝔸𝕝𝕝𝕒𝕙.. 𝕒𝕒𝕞𝕚𝕚𝕟🤲,1764931923
pake notes hp salah bawa buku saku dihujat. serba salah banget kesian wkwkw😭,1765002437
ko gaada anis yg sebelah sipil aja bantu korban🤭,1764997556
"Jokowi versi junior, dihujat habis²an gk pernah di denger👍",1764931891
"YG BILANG BARE MINIMUM TUH MAU NYA APA SIHH!! DIA CUMA MENEPATKAN DIRI SBG TUGAS NYA, COBA TUH LIAT DPR YG KATANYA WAKIL RAKYAT AJA GK TURUN, DPRD, DPR RI MANA??????",1764931885
"Didoakan saja smua cepat di pulihkan. Jd waspres psti cape, blm tentu kita bisa lebih baik. Kita Jgn tlu jahat jd netizen. Smoga Cpt pulih indonesiaku🙏",1764931698
terharu gw,1764931621
"kenapa ga kita nikmatin aja sih woi, klo emang gasuka yaudah skip gausah komen yg berlebihan, bagaimanapun dia wapres Indonesia, negara lain yg gasuka indo pasti kesenengan liat hate comment kalian, yg suka silakan komen sewajarnya dan yg gasuka tinggal skip gausah komen bisa bgt padahal🙂",1764931096
alamak free publicity,1764930976
"serba salah , di bantu salah ga di bantu salah. dengerin rakyat salah ga dengerin rakyat salah...",1764930840
maunya masyarakat kita tuh gmn sih bingung sendiri jadinya😭😭,1764930394
"bare minimum kali, emang itu udah seharusnya tugas nya dia.",1764930157
pejabat daerah sekitar kemana kahhh ? sampe pak walpres yang nge handle😭 tapi meski begitu tetep di hujat beliau ini😭😭,1764930155
"meskipun udah tugasnya, tolong kita sebagai rakyat untuk selalu mrnghargai dan mendoakan. belum tentu kita di posisi yg sama bisa seperti itu",1764929894
bnr bnr indo tu harus ganti rakyat anjr😔,1764928609
Lah mending ini nyatat ini itu dari pada pakai baju anti peluru dan tetap pakai alpard lebih gak masuk akal,1764928442
"ett 01 berisik banget jir, anies noh urusin😭😭",1764928435
"Diem aja salah, turun ke lapangan juga salah, gaada abisnya netijen🗿",1764927911
Semoga catatannya dibaca ya,1764927882
jadi pengen liat isi tulisan nya,1764927804
Menyala wapres ku 🔥,1764927509
wapres aja pake baju biasa😁,1764927420
bareminimum njir,1764927413
"ngejalanin tugas kena hujat, ga ngejalanin makin dihujat😌 sehat sehat ya buat pak presiden dan wakil presiden. maafkan rakyat rakyat mu😌",1764927345
bare minimum aja kaget🗿,1764926788
"wakil presiden bantu begini.. di bilang ""alah pencitraan itu""
sedangkan nanti gak bantu kayak begini.. di bilang ""kerjanya wakil presiden itu apa"".",1764926682
semoga Gibran segera melaporkan ke wapres dan segera ditindaklanjuti oleh wapres,1764926254
"udh mnding di catet, dripada sma skali g di dengerin keluhan kalian
serba salah smua di mata kln ini",1764925585
🥹🥹,1764924616
"menututku ini jauh lbh baik dripada mereka yg pikul beras,rompi tactical bullet proof",1764923875
di catet doang hahah,1764923432
sehat2 mas wapres🥰,1764921973
teryata banyak ternak yaman yang masih sakit hati ya😂,1765162693
"Gag pernah liat WAKIL PRESIDEN turun tangan langsung, sekalinya turun tangan pada ngehujat, apapun yg dilakukan pasti salah, padahal yg komen jg belum tentu bisa MEMBANTU dan terjun langsung ke lapangan.",1765149016
"logika nya menyediakan kebutuhan pokok bust korban dulu aja gak si kayak tenda makanan dan tempat buat tidur dll ,gausah harus dll, pantes lelet bantuan nya",1765125613
"ya Allah ini yg komen buzzer semua apa gimana?!😭😭💔 adminnya juga sampe jawab-jawabin, apakah sahamnya milik....",1765124388
Allahu Akbar yah allah subbe naullah tabakaullah Allahu Akbar yah allah cobaan apa ini yah allah terimakasih Algoritma dan tiktok terima kasih amin ya,1765123056
"umur muda bukan berarti kinerja kurang, mending ini dari pada yg kemarin sih kayaknya",1765120866
"Pada komen bare minimum, coba yang ngelakuin itu yang mulia Anies Baswedan, apa masih mau komen gitu?",1765120123
Kita liat hasil catatannya,1765119872
"Woy, buat kalian yang komen negatif, bisa ga sih hargai capenya org ? wapres itu manusia, kerja salah, gak dipeduli salah, astaga, parah banget rakyat indonesia",1765119333
"Yang kalian pikirkan waktu menghujat seseorang yang bahkan sedang menjalankam tugasnya dengan baik,apa sih? Kalian merasa keren'kah? bahagia?atau merasa beban kalian berkurang?",1765119260
Liat wajah pak wapres lelah banget kayaknya🥺,1765118640
Nah gini bener,1765118064
JOS jis🤲,1765117447
akhirnya presiden turun tangan ya allah😄🙏,1765117281
mending wapres yang sekarang ye warpes yang kemaren kebanyakan maen di belakang layar atau nganggur,1765116624
"salfok pena juga pena yg harga seribu🥺
sehat sehat pak waprep🥹🤍",1765115903
"tdk akn benar org yg menjabat suatu jabatan dg cara2 yg tdk bnr, meski ia mampu merubah gunung menjadi hamparan permata",1765115142
org x nak buku catatan org mahu bantuan,1765114905
kok seorang wapres gk pake rompi 🗿,1765113239
"damn, antara isi komennya pro pemerintah, klo media kompas dan tempo isinya oposisi, bisa pas gitu yah algoritmanya.",1765113017
varel bramsta lebih berwibawa dari pada yang satu ini🙏😊😊😂,1765112962
hahaha anjay nih komenan tiktok emang 🙏🏻,1765112919
bare minimum bukannya kyk pak Purbaya ya.. kenapa KLO pak Purbaya kyk di wah2in. sedangkan ni wapres ytta tanggapan dri netizen🗿,1765112636
"bawa kebijakannya, klo nulis suruh orang juga bisa",1765112285
"kapan lagi kalian punya wapres kek gini hah? iyaa gw tau iyaa ini emg bare minimum, tapiii wapres sblm²nya ada ga yg smpe kek gni??",1765112218
lgian dia berusaha untuk jdi wapres yg terbaik bagi kita loh..🥺,1765112212
@kakak nad @Nad Kalo ini baru mntap,1765112369
teruslah berbuat baik meskipun banyak orang jahat sehat selalu orang baik❤️,1765111806
"Cintaakuu mas gibrann sehat"" teruss yaa🥺❤️❤️",1765111324
ngapain juga di catat udh jelas2 kena dampak semuaaa mass Gibran,1765110993
"Kita lihat aja yg dicatat itu nanti bener di laksanakan atau tidak, atau hanya sekedar catatan pencitraan 🥴",1765110314
"@telor gosong:ini emg harusnya ganti rakyat sih. bgnian emg bare minimum tp yg lain belum tentu bisa. HARGAIN AJA HARGAIN, KPN LO LIAT WAPRES SEAKTIF INI???",1765108973
Masih mending drpd foto nunjuk2 bawa rompi 🥰☺️,1765108321
susah emng kalo uda penyakit hati,1765107433
"padahal pejabat Korea Utara kalau ada bencana, datang sama pejabat,sambil nulis di buku,sama nih kaya Gibran 🙂👍",1765107069
abah mana abah mana ke mana aduh dulu cari suara di sumatra sekarang mana......🙂‍↕️🙂‍↕️🙂‍↕️,1765106613
buat catetan sekolah,1765105566
dia datang cuman nyatat trus balik lagi😏,1765104982
ganti rakyat aja sebagian yg suka bawel &menghujat.,1765103626
Ingat “nek ini Gibran nek” nangis kejer aku😭,1765103623
11/100 & 10/100 👨‍👦,1765103477
"giliran kena sorot kamera di bilangnya "" Carmuk "" giliran ngga kena di bilangnya "" ngga kerja "" susah sih emang kalo orang baik tuh, selalu salah🙏",1764934984
"tolong lah menjadi manusia yg positif, cara pandang dan bersikap yg baik,, berkomentar secara bijak dan baik..",1764934609
sehat selalu besan ku,1765102902
"bare minimum, tapi faktanya ga semua pemimpin mau ngelakuin hal kaya gitu, tuh lu liat yang katanya dewan perwakilan rakyat yang tunjangan nya puluhan juta itu muncul gaa mereka?
ini emang selayaknya pemimpin tapi kita bangga karena di Indonesia itu cuma segelintir pemimpin yang peduli dengan rakyatnya dan mau bertatap muka langsung untuk mendengar keluh kesah rakyatnya, apalagi dia sambil nyatet untuk mengingat semua keluhan.Karena yang mereka butuhkan bukan hanya makan, minum,pakaian dan tempat tinggal, mereka juga butuh pemimpin untuk mendengar keluh kesah, butuh dirangkul. karena fungsi kehadiran pemimpin itu juga untuk memberikan rasa aman dan perlindungan.",1765101835
"catet, baca, lupa 🤣😂",1765101682
terimakasih paaakk sudah perduli terhadap saudara kamii😭,1765101108
yakali cak imin kek gini😅,1765100882
emang dia paling mau denger keluhan masyarakat,1765100479
"Ga terjun di julidin, terjun di julidin. Emg repot",1765099451
mas gibran sehat2..,1765097984
"Indonesia ni gimana ya, ga kerja dihujat tapi kalo kerja dibilang pencitraan 😔",1765097945
"emang ini bare minimum tapi di masa sekarang, makasih banget pak udah mendengarkan rakyat",1765098541
"bare minimum? pada tau sistem pemerintah dan birokrasi laporan?
keluhan rakyat harusnya naik dari RT/RW - Kelurahan - Kecamatan - Walikota/Bupati - Gubernur - Menteri - Presiden/Wapres. Wapres muncul langsung di level paling bawah? Itu jelas bukan prosedur standar.
mayoritas tugas mereka (pres/wapres) sifatnya koordinatif & strategis, bukan inspeksi mikro. kalau wapres turun sendiri mencatat keluhan warga secara detail, itu melewati standar minimum pekerjaannya, jadi termasuk yang harus diapresiasi :)",1765097543
halah cuma dicatet doang dibilang wow,1765097052
"Heran bgt netijen maunya apa sih ya Allah, do’ain yg baik baik ajalah😔",1765096263
"Salut ama pa wapres ini meskipun beliau bnyak yg hujat namun tetap peduli sma rakyatnya dan turun tangan , wapres sblmnya ga pernah liat sprti ini tp ga seheboh beliau d hujat nya 🥺",1765096140
abis tu kertasnya dibuang 🤡,1765094992
tetap kita harus liat kwalitas secara keseluruhan untuk seorang pemimpin.. maaf jgn tertipu pencitraan lagi.. pendidikan tinggi wajib untuk pemimpin negeri ini,1765094824
kok GK pke rompi anti peluru sih,1765093877
sehat terus ya Pak Presiden n Wapres . aamiin ya Allah 🤲🏼😢 aku selalu doain bapak,1765093244
ente yakin itu nyatet keluhan,1765093212
"semua relawan non pemerintah juga mencatat kebutuhan masyarakat dilapangan, pemerintah itu kan sudah menjadi tugasnya kan digaji dari rakyat,jadi wajar mencatat segala kebutuhan saat bencana,mungkin wapres tau sendiri membangun jalan membangun rumah dan memperbaiki lingkungan yang sudah ada",1765092799
the comment section 💀 i can't,1765092708
gibran juga mencatat janji 19 juta pekerjaan untuk rakyat yang terdampak bencana,1765092495
sehat selalu mas wapres 💚,1765091671
"gatau lg gue, bener ya kalau org ga suka mau kita berbuat apapun akan selalu salah. 😭",1765090821
"Kayak bendahara aja
nanti catatannya ilang lupa lagi",1765090930
bare minimum lah inimah,1765090359
"padahal bisa aja nyuruh orang bagian nyatet tapi dia tetep memilih mencatat sendiri krn bisa aja dimanipulasi dsb, repect!",1765090204
min kok wapres nggk pake rompi sama pikul berass Zzzzzzzzzzz,1765089943
